Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243688,294236,194365.0,1,2026-09-10,2026-09-10,C09043,HOTEL DE SERVICIOS DE TEHUACAN,HOTEL CR,872.5,0,139.6,1012.1,0.0,4011-L50,,1,CJA,AV. REFORMA SUR #308,CENTRO,TEHUACAN,PUE,75700,Cobro Destino,"TEHUACAN, PUE.","AV. REFORMA SUR #308, CENTRO, 75700, TEHUACAN, PUE",,"AV. REFORMA SUR #206   CENTRO_x000D__x000D_TEHUACAN,75700, PUE_x000D_MX",238 384 9611,HST0412066N9
243691,,193680.0,1,2026-09-10,2026-10-10,C02400,HOTELES CASA INN,CASA INN PREMIUM HOTEL QUERETARO,8322.0,0,1331.52,9653.52,0.0,4018-L48,,12,CJA,PASEO DE MIRANDA OTE #2,FRACCIONAMIENTO MONTE MIRANDA,EL MARQUES,QUE,76240,Cobro Destino,"EL MARQUES, QUE.","PASEO DE MIRANDA OTE #2, FRACCIONAMIENTO MONTE MIRANDA, 76240, EL MARQUES, QUE",,"AV JUAN JOSE TORRES LANDA 202   FRACC.  DEL PARQUE_x000D__x000D_CELAYA,38010, GTO_x000D_MX",442 101 4100,HCI050405RW1
243692,ENCORE GUADALAJARA SUR GOURMETERIA,194092.0,1,2026-09-10,2026-09-25,CP0024,OPERADORA TURISTICA AURORA,HOTEL ENCORE GUADALAJARA (EGDL),4781.0,0,764.96,5545.96,0.0,4029-A96,,2,CJA,LOPEZ MATEOS SUR 1710 INT B,SANTA ISABEL,TLAJOMULCO DE ZUÑIGA,JAL,45645,Transporte LOCAL,"TLAJOMULCO DE ZUÑIGA, JAL.","LOPEZ MATEOS SUR 1710 INT B, SANTA ISABEL, 45645, TLAJOMULCO DE ZUÑIGA, JAL",,"AV LOPEZ MATEOS SUR 1710 INT B   SANTA ISABEL_x000D__x000D_TLAJOMULCO DE ZUÑIGA,45645, JAL_x000D_MX",333 898 6000,OTA020327KL1
243693,002601002609090000354973,194376.0,1,2026-09-10,2026-09-10,C08787,OPERADORA REAL DEL LAGO,HOTEL & SUITES REAL DEL LAGO,664.9,0,106.38,771.28,0.0,4043-L35,,1,CJA,SINDICATO DE SALUBRIDAD #209,ADOLFO LOPEZ MATEOS,CENTRO,TAB,86040,Cobro Destino,"CENTRO, TAB.","SINDICATO DE SALUBRIDAD #209, ADOLFO LOPEZ MATEOS, 86040, CENTRO, TAB",,"CALLE CAMPO SABANCUY #103   ATASTA_x000D__x000D_CENTRO,86100, TAB_x000D_MX",9933125988,ORL010509TX9
243694,,194380.0,1,2026-09-10,2026-09-25,C08781,OPERADORA DE HOTELES COSTA BAJA,INDIGO LA PAZ (LAPGO),1713.6,0,274.18,1987.78,0.0,4052-L41,,5,CJA,CARRETERA A PICHILINGUE KM 7.5 S/N LOCAL 47,LOMAS DE PALMIRA,LA PAZ,BCS,23010,Tres Guerras C.Regreso,"LA PAZ, BCS.","CARRETERA A PICHILINGUE KM 7.5 S/N LOCAL 47, LOMAS DE PALMIRA, 23010, LA PAZ, BCS",,"CARRETERA A PICHILINGUE KM 7.5 S/N LOCAL 47   LOMAS DE PALMIRA_x000D__x000D_LA PAZ,23010, BCS_x000D_MX",612 175 0128,OHC030409R41
243696,220946 maritza,194383.0,1,2026-09-10,2026-09-10,CG0012,OPERADORA HOTELERA SANTA FE,NEO BUSINESS HOTEL,6692.0,0,1070.72,7762.72,0.0,4016-J08,,8,CJA,MIGUEL HIDALGO 321 PTE,CENTRO,CULIACAN,SIN,80000,Sinaloa Express C.Destino,"CULIACAN, SIN.","MIGUEL HIDALGO 321 PTE, CENTRO, 80000, CULIACAN, SIN",,"CALLE MIGUEL HIDALGO 321   CENTRO_x000D__x000D_CULIACAN,80000, SIN_x000D_MX",667 716 0140,OHS070531915
243697,OCNH=4600393921,194386.0,1,2026-09-10,2026-10-10,C05965,CHARTWELL DE NUEVO LAREDO,"HILTON MEXICO CITY-AIRPORT, MEXICO (MEXAH)",514.08,0,82.25,596.33,0.0,4029-A90,,1,CJA,CAPITAN CARLOS LEON S/N 3ER PISO DE LA NUEVA TERMINAL AEREA INTERNACIONAL DE LA CIUDAD DE MEXICO,PEÑON DE LOS BAÑOS,MEXICO,CMX,15620,Cobro Regreso,"MEXICO, CMX.","CAPITAN CARLOS LEON S/N 3ER PISO DE LA NUEVA TERMINAL AEREA INTERNACIONAL DE LA CIUDAD DE MEXICO, PEÑON DE LOS BAÑOS, 15620, MEXICO, CMX",,"CALLE LIVERPOOL 155 PISO 2   JUAREZ_x000D__x000D_DELEGACION CUAUHTEMOC,06600, DF_x000D_MX",55 5133 0505,CNL970930GV2
243698,OCNH=4600238280,194387.0,1,2026-09-10,2026-10-10,C05965,CHARTWELL DE NUEVO LAREDO,"HILTON MEXICO CITY-AIRPORT, MEXICO (MEXAH)",2310.0,0,369.6,2679.6,0.0,4029-A92,,1,CJA,CAPITAN CARLOS LEON S/N 3ER PISO DE LA NUEVA TERMINAL AEREA INTERNACIONAL DE LA CIUDAD DE MEXICO,PEÑON DE LOS BAÑOS,MEXICO,CMX,15620,Cobro Regreso,"MEXICO, CMX.","CAPITAN CARLOS LEON S/N 3ER PISO DE LA NUEVA TERMINAL AEREA INTERNACIONAL DE LA CIUDAD DE MEXICO, PEÑON DE LOS BAÑOS, 15620, MEXICO, CMX",,"CALLE LIVERPOOL 155 PISO 2   JUAREZ_x000D__x000D_DELEGACION CUAUHTEMOC,06600, DF_x000D_MX",55 5133 0505,CNL970930GV2
243699,180694,194388.0,1,2026-09-10,2026-10-10,C03391,HOTELERA DE APODACA,"HAMPTON MONTERREY-AIRPORT, N.L., MEXICO (MTYAP)",3066.0,0,490.56,3556.56,0.0,4011-L28,,2,CJA,CARR MIGUEL ALEMAN KM 23.7 SN,,APODACA,NL,66615,Cobro Regreso,"APODACA, NL.","CARR MIGUEL ALEMAN KM 23.7 SN, , 66615, APODACA, NL",,"CARR MIGUEL ALEMAN KM 23.7 SN/N_x000D__x000D_APODACA,66615, NL_x000D_MX",81 8174 2426,HAP9504215L5
243700,,191333.0,1,2026-09-10,2026-09-10,C09776,IMPULSORA PROMOTORA DEL NORTE,IMPULSORA PROMOTORA DEL NORTE,2774.0,0,443.84,3217.84,0.0,4018-L48,,4,CJA,CALLE VICTORIA 409,CHIHUAHUA CENTRO,CHIHUAHUA,CHI,31000,Cobro Destino,"CHIHUAHUA, CHI.","CALLE VICTORIA 409, CHIHUAHUA CENTRO, 31000, CHIHUAHUA, CHI",,"CALLE VICTORIA 409   CHIHUAHUA CENTRO_x000D__x000D_CHIHUAHUA,31000, CHI_x000D_MX",614 439 9000,IPN0611173D0
